"movie_id","abstract"
"229","Bride of Frankenstein begins where James Whale’s Frankenstein from 1931 ended. Dr. Frankenstein is has not been killed as previously portrayed and now he wants to get away from the mad experiments. Yet when his wife is kidnapped by his creator Frankenstein (played by Boris Karloff) agrees to help him create a new monster, yet this time a woman. This second film is consider better than the first."
"230","Francis Ford Coppola’s classic trilogy about the everyday life of a New York Mafia family. These films, along with their star-studded cast, would go down in history as some of the best Hollywood has ever produced, confirming the legendary status of both Marlon Brando and Al Pacino. The Godfather Part 1 is widely regarded as one of the greatest films of all time."
"231","The complicated political thriller tells the narrowing tale of the old industry. A CIA agent, an impecunious Pakistani, an expert engineer, and an Arabish Emir; all of who’s lives are tied to this black gold tell each of their oil trading stories."
"232","Rumble Fish is Coppola’s second gang film after ‘The Outsiders,’ based on the novel from S. E. Hinton. He tells the story of a young gang leader named Rusty James in an aesthetically black and white filmed tale."
"233","The streets of the Bronx are owned by 60’s youth gangs where the joy and pain of adolescence is lived. Philip Kaufman tells his take on the novel by Richard Price about the history of the Italian-American gang ‘The Wanderers.’"
"234","An eerie German silent film from 1920. This classic expressionistic film is known as a landmark in film history becoming famous worldwide from it’s exceptional new wave style of well built and painted grotesque scenery with contrasted lighting along with the painted effect of light and shadows. The film tells a surrealistic story with an unusual end that was a result of censorship.  "
"235","The film’s name comes from the song  ‘Stand By Me’ by Ben E. King from 1961. The song was also the theme song. This film was modeled from a novella by Stephen King called ‘The Body’ and was the first filmed story from the author. The film tells the story of a group of 10-year-old friends out on their own and the trials and tribulation they are confronted with along the journey."
"236","Muriel’s Wedding is P.J. Hogan’s film debut. A humorous emancipation story of an unemployed woman who evolves from a dreamer into a self sustaining successful woman. An amusing comedy that’s funny, silly, angry and serious."
"237","A writer working on a river boat sees a woman dead in the water while with one of his employers. The knows more about the dead woman than he tells. The story unfolds in flashbacks as writer begins causing trouble with his unrevealed knowledge."
"238","This star-studded classic chronicles the everyday life of the Corleones, a New York Mafia dynasty. The multi-Academy Award winning film, based on the novel by Mario Puzo and brilliantly directed by Francis Ford Coppola, is the quintessential gangster film of the new Hollywood movement. Marlon Brando gives the performance of a lifetime as Don Vito in the first part of Coppola's legendary trilogy."
"239","Some Like it Hot is Billy Wilders transvestite comedy from 1959 starring Marilyn Manroe, Tony Curtis and Jack Lemmon is many amusing stories taking place during the Prohibition times of America. Argued to be one of the funniest films of all time."
"241","The modern couple Mickey and Mallory Konx go on a bloody tour through America becoming stars. Oliver Stone’s most extreme and grotesque film about the power and lack of power of this media craving couple’s lives. Criticized as an ever-changing sensational story of modern day society."
"243","High Fidelity is the film version of the Nick Hornby novel telling the story of a record store owner, Rob Gordon, and the breakup with his girlfriend he had for many years and his current life/love crisis. Gordon. played by John Cusack,  reviews and reunites with the ‘Top 5’ girls from his past relationships accompanied by a stellar soundtrack."
